starttime;site;masl;magl;x;y;sensor;temperature;humidity
2025-01-21 20:20;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;-0.57;86.55
2025-01-21 20:30;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;-0.6;86.63
2025-01-21 20:40;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;-0.63;86.61
2025-01-21 20:50;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;-0.64;86.69
2025-01-21 21:00;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;-0.69;86.85
2025-01-21 21:10;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;-0.71;87.06
2025-01-21 21:20;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;-0.72;87.13
2025-01-21 21:30;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;-0.64;87.13
2025-01-21 21:40;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;-0.59;87.18
2025-01-21 21:50;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;-0.61;87.13
2025-01-21 22:00;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;-0.63;87.19
2025-01-21 22:10;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;-0.75;87.19
2025-01-21 22:20;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;-0.81;87.21
2025-01-21 22:30;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;-0.68;87.31
2025-01-21 22:40;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;-0.69;87.26
2025-01-21 22:50;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;-0.91;87.29
2025-01-21 23:00;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;-0.88;87.34
2025-01-21 23:10;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;-0.69;87.36
2025-01-21 23:20;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;-0.8;87.29
2025-01-21 23:30;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;-0.73;87.36
2025-01-21 23:40;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;-0.97;87.38
2025-01-21 23:50;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;-0.99;87.53
2025-01-22 00:00;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;-0.95;87.63
2025-01-22 00:10;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;-1.07;87.69
2025-01-22 00:20;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;-1.15;87.67
2025-01-22 00:30;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;-1.13;87.77
2025-01-22 00:40;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;-1.1;87.78
2025-01-22 00:50;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;-1.04;87.8
2025-01-22 01:00;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;-1.18;87.82
2025-01-22 01:10;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;-1.13;87.92
2025-01-22 01:20;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;-1.15;87.87
2025-01-22 01:30;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;-1.32;87.87
2025-01-22 01:40;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;-1.33;87.8
2025-01-22 01:50;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;-1.31;87.73
2025-01-22 02:00;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;-1.21;87.62
2025-01-22 02:10;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;-1.28;87.54
2025-01-22 02:20;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;-1.35;87.34
2025-01-22 02:30;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;-1.45;87.08
2025-01-22 02:40;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;-1.44;86.93
2025-01-22 02:50;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;-1.4;86.77
2025-01-22 03:00;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;-1.45;86.61
2025-01-22 03:10;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;-1.48;86.41
2025-01-22 03:20;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;-1.46;86.33
2025-01-22 03:30;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;-1.41;86.23
2025-01-22 03:40;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;-1.38;86.1
2025-01-22 03:50;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;-1.28;86.04
2025-01-22 04:00;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;-1.26;85.84
2025-01-22 04:10;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;-1.39;85.67
2025-01-22 04:20;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;-1.43;85.61
2025-01-22 04:30;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;-1.35;85.61
2025-01-22 04:40;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;-1.29;85.66
2025-01-22 04:50;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;-1.32;85.64
2025-01-22 05:00;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;-1.35;85.87
2025-01-22 05:10;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;-1.26;86
2025-01-22 05:20;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;-1.2;85.96
2025-01-22 05:30;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;-1.08;86.01
2025-01-22 05:40;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;-1.08;86.06
2025-01-22 05:50;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;-0.96;86.13
2025-01-22 06:00;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;-0.82;86.13
2025-01-22 06:10;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;-0.79;86.18
2025-01-22 06:20;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;-0.67;86.25
2025-01-22 06:30;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;-0.45;86.27
2025-01-22 06:40;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;-0.47;86.22
2025-01-22 06:50;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;-0.54;86.19
2025-01-22 07:00;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;-0.53;86.22
2025-01-22 07:10;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;-0.59;86.22
2025-01-22 07:20;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;-0.52;86.19
2025-01-22 07:30;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;-0.61;86.22
2025-01-22 07:40;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;-0.62;86.12
2025-01-22 07:50;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;-0.72;86.07
2025-01-22 08:00;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;-0.83;86.06
2025-01-22 08:10;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;-0.7;85.96
2025-01-22 08:20;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;-0.78;85.69
2025-01-22 08:30;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;-0.62;85.68
2025-01-22 08:40;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;-0.52;85.67
2025-01-22 08:50;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;-0.49;85.45
2025-01-22 09:00;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;-0.34;85.29
2025-01-22 09:10;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;-0.35;85.29
2025-01-22 09:20;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;-0.14;85.19
2025-01-22 09:30;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;-0.12;85.32
2025-01-22 09:40;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;-0.01;85.42
2025-01-22 09:50;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;0.26;85.42
2025-01-22 10:00;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;0.38;85.32
2025-01-22 10:10;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;0.57;85.21
2025-01-22 10:20;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;0.74;85.05
2025-01-22 10:30;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;0.88;84.99
2025-01-22 10:40;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;0.85;84.91
2025-01-22 10:50;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;0.86;84.84
2025-01-22 11:00;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;0.67;85
2025-01-22 11:10;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;1.05;85.03
2025-01-22 11:20;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;1.1;84.67
2025-01-22 11:30;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;1.27;84.61
2025-01-22 11:40;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;1.13;84.35
2025-01-22 11:50;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;1.3;84.37
2025-01-22 12:00;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;1.19;84.11
2025-01-22 12:10;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;1.37;84.36
2025-01-22 12:20;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;1.56;84.4
2025-01-22 12:30;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;1.61;84.07
2025-01-22 12:40;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;1.85;84.16
2025-01-22 12:50;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;1.83;84
2025-01-22 13:00;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;2.05;83.97
2025-01-22 13:10;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;1.85;83.54
2025-01-22 13:20;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;1.94;83.81
2025-01-22 13:30;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;2.06;83.73
2025-01-22 13:40;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;2.09;83.85
2025-01-22 13:50;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;2.12;83.85
2025-01-22 14:00;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;2.23;83.9
2025-01-22 14:10;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;2.38;84
2025-01-22 14:20;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;2.53;84.02
2025-01-22 14:30;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;2.54;83.86
2025-01-22 14:40;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;2.57;83.84
2025-01-22 14:50;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;2.49;83.78
2025-01-22 15:00;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;2.39;83.77
2025-01-22 15:10;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;2.28;83.58
2025-01-22 15:20;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;2.36;83.61
2025-01-22 15:30;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;2.41;83.9
2025-01-22 15:40;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;2.37;84.23
2025-01-22 15:50;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;2.3;84.6
2025-01-22 16:00;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;2.29;84.65
2025-01-22 16:10;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;2.23;84.81
2025-01-22 16:20;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;2.22;85
2025-01-22 16:30;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;2.26;85.15
2025-01-22 16:40;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;2.18;85.16
2025-01-22 16:50;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;2.12;85.34
2025-01-22 17:00;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;2.14;85.39
2025-01-22 17:10;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;2.16;85.39
2025-01-22 17:20;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;2.03;85.19
2025-01-22 17:30;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;1.94;85.24
2025-01-22 17:40;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;1.77;85.35
2025-01-22 17:50;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;1.6;85.55
2025-01-22 18:00;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;1.4;85.71
2025-01-22 18:10;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;1.27;85.85
2025-01-22 18:20;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;1.22;85.96
2025-01-22 18:30;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;1.11;86.07
2025-01-22 18:40;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;0.88;86.12
2025-01-22 18:50;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;0.77;86.29
2025-01-22 19:00;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;0.78;86.45
2025-01-22 19:10;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;0.7;86.5
2025-01-22 19:20;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;0.67;86.61
2025-01-22 19:30;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;0.55;86.61
2025-01-22 19:40;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;0.6;86.71
2025-01-22 19:50;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;0.61;86.82
2025-01-22 20:00;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;0.73;86.94
2025-01-22 20:10;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;0.85;87.01
2025-01-22 20:20;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;0.81;86.83
2025-01-22 20:30;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;0.8;86.81
2025-01-22 20:40;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;0.8;86.86
2025-01-22 20:50;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;0.66;86.94
2025-01-22 21:00;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;0.65;86.96
2025-01-22 21:10;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;0.7;87.07
2025-01-22 21:20;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;0.68;87.15
2025-01-22 21:30;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;0.6;87.19
2025-01-22 21:40;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;0.54;87.26
2025-01-22 21:50;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;0.36;87.32
2025-01-22 22:00;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;0.38;87.44
2025-01-22 22:10;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;0.43;87.55
2025-01-22 22:20;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;0.43;87.57
2025-01-22 22:30;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;0.35;87.68
2025-01-22 22:40;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;0.46;87.78
2025-01-22 22:50;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;0.35;87.76
2025-01-22 23:00;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;0.48;87.83
2025-01-22 23:10;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;0.6;87.8
2025-01-22 23:20;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;0.68;87.85
2025-01-22 23:30;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;0.61;87.8
2025-01-22 23:40;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;0.62;87.8
2025-01-22 23:50;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;0.65;87.78
2025-01-23 00:00;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;0.67;87.83
2025-01-23 00:10;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;0.65;87.73
2025-01-23 00:20;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;0.67;87.7
2025-01-23 00:30;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;0.7;87.67
2025-01-23 00:40;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;0.79;87.61
2025-01-23 00:50;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;0.86;87.58
2025-01-23 01:00;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;0.85;87.55
2025-01-23 01:10;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;0.86;87.53
2025-01-23 01:20;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;0.89;87.51
2025-01-23 01:30;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;0.91;87.45
2025-01-23 01:40;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;0.93;87.38
2025-01-23 01:50;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;0.95;87.32
2025-01-23 02:00;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;1.02;87.29
2025-01-23 02:10;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;1.09;87.16
2025-01-23 02:20;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;1.17;87
2025-01-23 02:30;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;1.26;86.92
2025-01-23 02:40;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;1.4;86.83
2025-01-23 02:50;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;1.46;86.65
2025-01-23 03:00;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;1.46;86.49
2025-01-23 03:10;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;1.55;86.48
2025-01-23 03:20;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;1.58;86.38
2025-01-23 03:30;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;1.78;86.35
2025-01-23 03:40;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;1.9;86.23
2025-01-23 03:50;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;2;86.08
2025-01-23 04:00;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;2;85.9
2025-01-23 04:10;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;2.09;85.89
2025-01-23 04:20;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;2.25;86.01
2025-01-23 04:30;Schlieren - Badenerstrasse;394;2;2676170;1250196;2650;2.29;85.93
